STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,cluster
1047099999,5/4/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",30.4,5,18.9,5,1009.1,5,971.0,5,37.3,5,14.0,5,19.4,999.9,33.8, ,22.6, ,0.0,G,19.7,0,2
1047099999,5/5/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",26.7,6,18.1,6,1008.5,6,970.1,6,32.6,6,3.9,6,9.7,999.9,33.8, ,14.5, ,0.0,G,19.7,1000,2
1047099999,5/6/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",30.7,6,22.2,6,1015.8,6,977.5,6,39.4,6,10.4,6,13.6,999.9,34.9, ,25.2, ,0.01,G,19.3,0,2
1047099999,5/7/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",32.8,6,23.2,6,1021.1,6,982.7,6,40.4,6,9.1,6,9.7,999.9,36.9, ,26.1, ,0.0,G,18.5,0,3
1047099999,5/8/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",34.7,6,23.7,6,1020.8,6,982.6,6,40.4,6,2.6,6,5.8,999.9,40.1, ,28.8, ,0.0,G,18.1,0,3
1047099999,5/9/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",38.4,5,24.0,5,1019.4,5,981.6,5,40.4,5,8.9,5,9.7,999.9,41.0, ,22.3, ,0.0,G,16.9,0,3
1047099999,5/10/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",39.4,6,26.9,6,1022.2,6,984.3,6,40.4,6,7.1,6,9.7,999.9,45.9, ,27.3, ,0.0,G,16.1,0,3
1047099999,5/11/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",43.2,6,32.3,6,1019.5,6,982.0,6,40.4,6,8.4,6,9.7,999.9,49.8, ,33.3, ,0.0,G,16.1,0,3
1047099999,5/12/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",43.4,5,31.0,5,1014.5,5,977.2,5,40.4,5,8.9,5,9.7,999.9,48.2,*,37.8, ,0.0,G,15.0,0,3
1047099999,5/13/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",37.9,6,33.0,6,1007.7,6,970.2,6,37.8,6,3.2,6,9.7,999.9,43.0, ,33.8, ,0.0,G,12.6,0,3
1047099999,5/14/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",38.8,6,30.9,6,1014.9,6,977.2,6,33.3,6,12.3,6,13.6,999.9,43.0, ,32.9, ,0.13,G,9.4,1000,3
1047099999,5/15/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",38.9,6,25.8,6,1019.4,6,981.6,6,41.9,6,4.2,6,5.8,999.9,45.9, ,24.4, ,0.0,G,7.9,0,3
1047099999,5/16/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",41.1,6,30.2,6,1018.5,6,980.8,6,40.9,6,7.1,6,9.7,999.9,45.7, ,33.1, ,0.0,G,5.9,0,3
1047099999,5/17/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",39.7,6,28.4,6,1024.7,6,986.7,6,40.4,6,8.4,6,9.7,999.9,43.2, ,34.9, ,0.0,G,3.9,0,3
1047099999,5/18/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",42.3,6,27.1,6,1022.8,6,985.1,6,41.9,6,4.9,6,5.8,999.9,49.8, ,29.5, ,0.0,G,999.9,0,3
1047099999,5/19/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",42.3,6,30.7,6,1011.0,6,973.7,6,39.9,6,4.2,6,9.7,999.9,49.8, ,29.7, ,0.0,G,999.9,0,3
1047099999,5/20/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",37.2,5,31.9,5,1008.6,5,971.0,5,23.6,5,17.1,5,19.4,999.9,43.2, ,33.4, ,0.0,G,999.9,11000,3
1047099999,5/21/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",34.9,6,26.8,6,1015.7,6,977.8,6,37.3,6,12.9,6,13.6,999.9,38.5, ,30.0, ,0.05,G,999.9,10100,3
1047099999,5/22/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",36.2,6,27.2,6,1021.7,6,983.6,6,33.1,6,9.7,6,9.7,999.9,39.4, ,31.1, ,0.0,G,999.9,0,3
1047099999,5/23/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",46.2,6,31.3,6,1018.5,6,981.2,6,36.8,6,6.2,6,9.7,999.9,53.8, ,31.1, ,0.0,G,999.9,0,3
1047099999,5/24/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",47.1,6,36.0,6,1014.2,6,977.2,6,29.0,6,4.9,6,9.7,999.9,57.6, ,32.5, ,0.01,G,999.9,10000,8
1047099999,5/25/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",52.2,6,30.8,6,1007.9,6,971.4,6,40.4,6,12.0,6,19.4,999.9,60.3, ,32.9, ,0.0,G,999.9,0,8
1047099999,5/26/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",48.6,6,36.8,6,1002.2,6,965.6,6,36.8,6,12.0,6,19.4,999.9,60.3, ,36.0, ,0.0,G,999.9,10000,8
1047099999,5/27/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",52.6,6,41.5,6,999.4,6,963.3,6,38.8,6,12.6,6,19.4,999.9,62.2, ,47.8, ,0.01,G,999.9,10000,8
1047099999,5/28/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",49.6,6,38.6,6,1002.4,6,966.0,6,39.4,6,8.4,6,13.6,999.9,59.0, ,36.3, ,0.05,G,999.9,0,8
1047099999,5/29/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",48.9,6,37.7,6,1006.9,6,970.2,6,31.1,6,4.5,6,5.8,999.9,57.7, ,31.3, ,0.0,G,999.9,100000,8
1047099999,5/30/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",54.2,6,31.6,6,1002.9,6,966.8,6,36.8,6,5.8,6,9.7,999.9,60.4, ,39.6, ,0.0,G,999.9,10000,8
1047099999,5/31/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",48.7,5,34.2,5,1006.7,5,970.0,5,39.8,5,12.0,5,13.6,999.9,55.8, ,41.4, ,0.0,G,999.9,0,8
1047099999,6/1/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",42.3,6,31.6,6,1010.5,6,973.2,6,33.7,6,7.8,6,9.7,999.9,47.8, ,37.6, ,0.0,G,999.9,10000,3
1047099999,6/2/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",45.0,6,42.8,6,999.8,6,963.1,6,6.7,6,11.0,6,13.6,999.9,47.8, ,39.9, ,0.08,G,999.9,10000,8
1047099999,6/3/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",51.3,6,34.5,6,999.5,5,963.3,5,39.9,6,8.4,6,9.7,999.9,57.2, ,40.6, ,0.13,G,999.9,0,8
1047099999,6/4/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",55.8,6,35.1,6,1000.9,6,965.0,6,39.9,6,9.7,6,13.6,999.9,65.5, ,35.2, ,0.0,G,999.9,10000,8
1047099999,6/5/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",51.2,6,48.0,6,996.2,6,960.1,6,19.8,6,9.7,6,9.7,999.9,58.1, ,48.9, ,0.0,G,999.9,10000,8
1047099999,6/6/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",56.7,6,37.8,6,997.3,6,961.5,6,40.4,6,5.8,6,9.7,999.9,65.1, ,41.0, ,0.27,G,999.9,0,8
1047099999,6/7/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",54.6,6,46.4,6,999.4,6,963.4,6,35.2,6,5.5,6,9.7,999.9,63.1, ,46.0, ,0.02,G,999.9,10000,8
1047099999,6/8/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",51.8,4,46.0,4,996.6,4,960.5,4,27.2,4,5.8,4,5.8,999.9,56.7, ,48.9, ,0.3,G,999.9,10000,8
1047099999,6/9/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",47.4,6,36.8,6,1005.0,6,968.3,6,31.1,6,8.4,6,9.7,999.9,52.3, ,42.6, ,0.19,G,999.9,10000,8
1047099999,6/10/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",48.0,6,33.6,6,1008.6,6,971.8,6,38.3,6,5.5,6,9.7,999.9,54.5, ,33.1, ,0.0,G,999.9,10000,8
1047099999,6/11/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",45.4,6,40.7,6,1012.7,6,975.6,6,32.1,6,7.8,6,9.7,999.9,50.2, ,41.9, ,0.21,G,999.9,10000,8
1047099999,6/12/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",47.0,5,32.5,5,1024.0,5,986.6,5,38.5,5,11.3,5,13.6,999.9,50.9, ,40.1, ,0.0,G,999.9,0,8
1047099999,6/13/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",51.4,6,34.6,6,1025.0,6,987.9,6,36.8,6,9.7,6,13.6,999.9,62.6, ,32.5, ,0.0,G,999.9,10000,8
1047099999,6/14/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",55.0,6,40.3,6,1013.6,6,977.1,6,38.3,6,10.4,6,13.6,999.9,58.8, ,49.6, ,0.04,G,999.9,0,8
1047099999,6/15/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",48.9,6,34.3,6,1017.4,6,980.4,6,40.4,6,11.3,6,19.4,999.9,53.8, ,43.0, ,0.0,G,999.9,0,8
1047099999,6/16/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",52.7,6,36.0,6,1012.7,6,976.0,6,40.4,6,10.7,6,13.6,999.9,64.0, ,34.3, ,0.0,G,999.9,0,8
1047099999,6/18/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",49.4,6,37.1,6,1003.5,6,967.0,6,37.3,6,8.4,6,9.7,999.9,55.4, ,43.5, ,0.09,G,999.9,0,8
1047099999,6/19/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",44.5,6,36.4,6,1010.2,6,973.1,6,33.7,6,6.5,6,9.7,999.9,52.5, ,41.4, ,0.01,G,999.9,10000,8
1047099999,6/20/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",44.0,6,29.6,6,1016.8,6,979.4,6,40.4,6,9.7,6,13.6,999.9,50.2, ,35.2, ,0.0,G,999.9,0,3
1047099999,6/21/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",47.7,6,29.8,6,1015.8,6,978.7,6,40.4,6,6.2,6,9.7,999.9,57.9, ,32.2, ,0.0,G,999.9,0,8
1047099999,6/22/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",46.7,6,34.3,6,1015.8,6,978.6,6,40.4,6,5.5,6,9.7,999.9,52.3, ,36.0, ,0.0,G,999.9,0,8
1047099999,6/23/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",49.2,6,41.9,6,1002.6,6,966.1,6,34.7,6,6.8,6,9.7,999.9,55.4, ,44.1, ,0.0,G,999.9,10000,8
1047099999,6/24/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",46.8,6,41.1,6,999.9,6,963.3,6,31.6,6,8.4,6,9.7,999.9,51.1, ,43.7, ,0.25,G,999.9,0,8
1047099999,6/25/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",50.8,6,38.2,6,1000.5,6,964.2,6,34.7,6,7.1,6,9.7,999.9,59.5, ,42.4, ,0.03,G,999.9,10000,8
1047099999,6/26/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",53.0,6,38.5,6,1006.6,6,970.3,6,39.4,6,8.4,6,9.7,999.9,58.6, ,46.9, ,0.02,G,999.9,0,8
1047099999,6/27/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",50.9,6,34.8,6,1008.3,6,971.8,6,40.4,6,4.5,6,9.7,999.9,61.5, ,37.2, ,0.0,G,999.9,0,8
1047099999,6/28/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",48.7,6,40.5,6,1005.9,6,969.3,6,37.8,6,7.8,6,9.7,999.9,53.8, ,42.4, ,0.0,G,999.9,0,8
1047099999,6/29/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",52.9,6,48.7,6,998.0,6,961.9,6,23.2,6,7.1,6,9.7,999.9,57.4, ,49.6, ,0.02,G,999.9,10000,8
1047099999,6/30/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",58.2,6,46.8,6,1009.3,6,973.2,6,39.9,6,7.8,6,9.7,999.9,64.0, ,48.7, ,0.12,G,999.9,0,1
1047099999,7/1/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",61.0,6,44.0,6,1011.4,6,975.4,6,40.4,6,7.1,6,9.7,999.9,67.8, ,48.9, ,0.0,G,999.9,0,1
1047099999,7/2/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",54.4,6,46.1,6,1012.0,6,975.6,6,31.1,6,6.8,6,9.7,999.9,64.4, ,51.3, ,0.09,G,999.9,10000,1
1047099999,7/3/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",53.9,6,43.0,6,1011.4,6,974.9,6,36.2,6,7.1,6,9.7,999.9,58.6, ,47.1, ,0.04,G,999.9,10000,8
1047099999,7/4/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",47.7,6,43.5,6,1009.7,6,972.8,6,14.1,6,7.8,6,9.7,999.9,54.1, ,45.1, ,0.34,G,999.9,10000,8
1047099999,7/5/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",51.2,6,38.8,6,1010.4,6,973.8,6,34.2,6,4.5,6,5.8,999.9,58.6, ,43.5, ,0.14,G,999.9,10000,8
1047099999,7/6/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",55.1,6,38.5,6,1006.1,6,969.8,6,38.3,6,3.9,6,9.7,999.9,64.2, ,38.5, ,0.11,G,999.9,10000,8
1047099999,7/7/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",45.9,6,42.6,6,1006.5,6,969.7,6,17.1,6,5.5,6,9.7,999.9,53.8, ,43.9, ,0.05,G,999.9,10000,8
1047099999,7/8/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",51.1,6,39.2,6,1006.8,6,970.3,6,36.2,6,9.1,6,13.6,999.9,57.2, ,43.0, ,0.13,G,999.9,10000,8
1047099999,7/9/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",52.2,6,38.5,6,1013.0,6,976.4,6,39.4,6,3.9,6,9.7,999.9,62.6, ,39.0, ,0.0,G,999.9,0,8
1047099999,7/10/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",62.0,6,42.7,6,1016.6,6,980.5,6,40.4,6,5.2,6,9.7,999.9,69.6, ,45.1, ,0.0,G,999.9,0,1
1047099999,7/11/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",66.6,6,49.6,6,1018.9,6,983.0,6,40.4,6,7.4,6,9.7,999.9,75.0, ,50.7, ,0.0,G,999.9,0,1
1047099999,7/12/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",67.5,6,50.2,6,1021.9,5,986.0,5,36.8,6,2.9,6,5.8,999.9,75.6, ,57.2, ,0.0,G,999.9,0,1
1047099999,7/13/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",70.2,6,53.1,6,1022.4,6,986.7,6,40.4,6,9.1,6,13.6,999.9,77.7, ,58.1, ,0.0,G,999.9,0,1
1047099999,7/14/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",70.3,6,49.3,6,1021.0,6,985.3,6,39.9,6,7.4,6,9.7,999.9,80.1, ,48.9, ,0.0,G,999.9,0,1
1047099999,7/15/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",67.0,6,46.5,6,1016.7,6,980.9,6,39.9,6,7.4,6,13.6,999.9,75.6, ,49.1, ,0.0,G,999.9,0,1
1047099999,7/16/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",63.6,6,42.6,6,1015.8,6,979.8,6,39.9,6,10.0,6,13.6,999.9,71.4, ,43.7, ,0.0,G,999.9,0,1
1047099999,7/17/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",65.1,6,43.7,6,1016.7,6,980.8,6,37.3,6,7.1,6,9.7,999.9,74.5, ,40.6, ,0.0,G,999.9,0,1
1047099999,7/18/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",73.8,6,44.5,6,1010.6,6,975.5,6,37.3,6,7.8,6,9.7,999.9,85.8, ,48.4, ,0.0,G,999.9,0,1
1047099999,7/19/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",68.8,6,49.1,6,1013.5,6,977.9,6,37.3,6,1.9,6,5.8,999.9,81.1, ,50.7, ,0.0,G,999.9,0,1
1047099999,7/20/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",68.9,6,53.1,6,1013.9,6,978.3,6,32.1,6,5.5,6,9.7,999.9,82.9, ,49.1, ,0.0,G,999.9,10,1
1047099999,7/21/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",69.7,6,55.7,6,1011.9,6,976.5,6,36.2,6,7.1,6,9.7,999.9,81.3, ,57.2, ,0.06,G,999.9,10010,1
1047099999,7/22/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",72.5,6,52.5,6,1010.4,6,975.2,6,31.1,6,5.2,6,9.7,999.9,82.6, ,52.7, ,0.2,G,999.9,100000,1
1047099999,7/23/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",63.7,6,50.3,6,1012.4,6,976.5,6,37.3,6,5.5,6,9.7,999.9,74.1, ,50.9, ,0.0,G,999.9,0,1
1047099999,7/24/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",65.6,6,47.3,6,1009.1,6,973.5,6,37.3,6,3.9,6,9.7,999.9,76.5, ,49.3, ,0.0,G,999.9,0,1
1047099999,7/25/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",64.4,5,55.2,5,1005.4,5,969.9,5,36.7,5,4.7,5,5.8,999.9,76.5, ,54.0, ,0.0,G,999.9,10000,1
1047099999,7/26/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",63.7,6,51.8,6,1005.0,6,969.4,6,36.8,6,4.5,6,9.7,999.9,68.4, ,57.7, ,0.22,G,999.9,0,1
1047099999,7/27/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",64.8,6,54.8,6,1010.6,6,974.9,6,37.3,6,3.9,6,5.8,999.9,71.4, ,53.8, ,0.0,G,999.9,0,1
1047099999,7/28/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",65.6,5,58.7,5,1008.4,5,972.8,5,31.7,5,8.9,5,13.6,999.9,72.0,*,59.0, ,0.04,G,999.9,10010,1
1047099999,7/29/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",62.8,6,58.6,6,1011.8,6,975.9,6,28.0,6,7.1,6,9.7,999.9,69.4, ,58.6, ,0.19,G,999.9,10000,1
1047099999,7/30/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",57.2,5,54.6,5,1014.6,5,978.2,5,16.2,5,7.4,5,9.7,999.9,64.0, ,55.2, ,0.18,G,999.9,10000,1
1047099999,7/31/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",72.5,6,57.3,6,1013.4,6,978.0,6,31.1,6,6.8,6,9.7,999.9,81.0, ,58.1, ,0.53,G,999.9,100000,1
1047099999,8/1/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",70.2,6,58.9,6,1012.2,6,976.7,6,33.7,6,3.9,6,9.7,999.9,82.8, ,56.8, ,0.0,G,999.9,0,1
1047099999,8/2/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",69.7,6,57.4,6,1010.2,6,974.9,6,34.2,6,5.8,6,9.7,999.9,77.7, ,53.8, ,0.01,G,999.9,0,1
1047099999,8/3/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",65.2,6,58.8,6,1013.7,6,977.9,6,26.4,6,9.7,6,13.6,999.9,76.5, ,55.8, ,0.0,G,999.9,10010,1
1047099999,8/4/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",64.5,6,54.9,6,1011.8,6,976.0,6,33.7,6,10.7,6,19.4,999.9,68.2, ,60.6, ,0.53,G,999.9,0,1
1047099999,8/5/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",68.0,6,59.3,6,1005.1,6,969.9,6,34.2,6,11.7,6,19.4,999.9,75.6, ,61.3, ,0.04,G,999.9,10,1
1047099999,8/6/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",60.6,6,50.2,6,996.5,6,961.1,6,32.1,6,7.4,6,13.6,999.9,66.9, ,57.0, ,0.66,G,999.9,10000,1
1047099999,8/7/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",57.8,5,51.2,5,996.0,5,960.3,5,29.2,5,9.7,5,13.6,999.9,63.9, ,52.5, ,0.07,G,999.9,10000,1
1047099999,8/8/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",57.0,6,46.2,6,1007.9,6,971.8,6,38.8,6,8.1,6,13.6,999.9,67.6, ,43.9, ,0.07,G,999.9,10000,1
1047099999,8/9/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",56.3,6,50.8,6,1011.5,6,975.2,6,34.2,6,7.4,6,9.7,999.9,63.5, ,47.3, ,0.01,G,999.9,10000,1
1047099999,8/10/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",58.6,6,50.7,6,1011.3,6,975.1,6,29.5,6,6.8,6,9.7,999.9,68.0, ,48.0, ,0.07,G,999.9,10000,1
1047099999,8/11/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",57.0,6,51.5,6,1011.4,6,975.2,6,24.3,6,5.2,6,13.6,999.9,62.6, ,52.3, ,0.03,G,999.9,10000,1
1047099999,8/12/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",55.5,6,49.5,6,1011.0,6,974.6,6,30.6,6,9.1,6,9.7,999.9,58.5, ,52.3, ,0.01,G,999.9,10000,1
1047099999,8/13/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",57.0,6,45.5,6,1015.1,6,978.7,6,37.3,6,4.2,6,5.8,999.9,63.7, ,50.0, ,0.0,G,999.9,0,1
1047099999,8/14/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",59.8,6,47.5,6,1014.3,6,978.1,6,39.9,6,9.1,6,9.7,999.9,67.1, ,49.1, ,0.0,G,999.9,0,1
1047099999,8/15/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",61.9,6,54.5,6,1003.6,6,968.0,6,32.9,6,9.7,6,9.7,999.9,71.4, ,52.9, ,0.0,G,999.9,10010,1
1047099999,8/16/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",50.8,5,44.1,5,1006.6,5,970.1,5,19.5,5,12.8,5,13.6,999.9,63.0, ,49.1, ,0.49,G,999.9,10000,8
1047099999,8/17/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",50.7,6,38.8,6,1012.7,6,975.9,6,38.8,6,8.4,6,13.6,999.9,58.6, ,40.3, ,0.06,G,999.9,0,8
1047099999,8/18/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",51.2,6,44.4,6,1005.6,6,969.2,6,25.9,6,9.1,6,13.6,999.9,61.2, ,40.8, ,0.0,G,999.9,10000,8
1047099999,8/19/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",46.4,6,36.9,6,1004.8,6,968.1,6,30.6,6,12.3,6,19.4,999.9,51.3, ,43.5, ,0.15,G,999.9,10000,8
1047099999,8/20/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",47.4,6,37.0,6,1004.8,6,968.1,6,37.8,6,11.0,6,13.6,999.9,53.4, ,40.8, ,0.01,G,999.9,0,8
1047099999,8/21/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",44.0,6,34.8,6,1001.9,6,965.1,6,36.2,6,7.8,6,9.7,999.9,50.0, ,35.1, ,0.0,G,999.9,10000,3
1047099999,8/22/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",46.4,6,40.3,6,1000.9,6,964.3,6,26.4,6,5.5,6,9.7,999.9,50.2, ,40.6, ,0.01,G,999.9,10000,8
1047099999,8/23/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",47.1,6,43.3,6,999.3,6,962.8,6,31.6,6,1.6,6,5.8,999.9,54.0, ,42.3, ,0.29,G,999.9,10000,8
1047099999,8/24/2025,69.0166667,23.0666667,307.0,"KAUTOKEINO II, NO",51.0,5,40.6,5,1006.4,5,969.9,5,36.0,5,5.1,5,5.8,999.9,55.9, ,42.8, ,0.2,G,999.9,0,8
1088299999,1/1/2025,62.578411,11.342347,626.05,"ROROS, NO",-5.5,24,-9.7,24,9999.9,0,999.9,0,6.0,24,0.4,24,6.0,999.9,8.6,*,-16.6,*,99.99, ,999.9,1000,0
1088299999,1/2/2025,62.578411,11.342347,626.05,"ROROS, NO",15.8,24,10.6,24,9999.9,0,999.9,0,4.9,24,9.0,24,21.0,31.1,21.2,*,8.6,*,99.99, ,999.9,1000,0
1088299999,1/3/2025,62.578411,11.342347,626.05,"ROROS, NO",6.2,24,1.5,24,9999.9,0,999.9,0,5.1,24,5.0,24,15.9,999.9,15.8,*,-5.8,*,99.99, ,999.9,1000,0
1088299999,1/4/2025,62.578411,11.342347,626.05,"ROROS, NO",13.9,24,8.4,24,9999.9,0,999.9,0,6.2,24,5.1,24,9.9,999.9,21.2,*,6.8,*,99.99, ,999.9,1000,0
1088299999,1/5/2025,62.578411,11.342347,626.05,"ROROS, NO",-4.4,24,-9.6,24,9999.9,0,999.9,0,6.2,24,2.7,24,12.0,999.9,14.0,*,-23.8,*,99.99, ,999.9,1000,0
1088299999,1/6/2025,62.578411,11.342347,626.05,"ROROS, NO",-4.6,22,-9.6,22,9999.9,0,999.9,0,5.3,22,1.9,22,15.0,25.1,21.2,*,-25.6,*,99.99, ,999.9,1000,0
1088299999,1/7/2025,62.578411,11.342347,626.05,"ROROS, NO",18.3,24,11.2,24,9999.9,0,999.9,0,4.7,24,11.9,24,22.0,35.0,21.2,*,14.0,*,99.99, ,999.9,1000,0
1088299999,1/8/2025,62.578411,11.342347,626.05,"ROROS, NO",12.3,24,8.5,24,9999.9,0,999.9,0,5.9,24,0.9,24,8.0,999.9,15.8,*,5.0,*,99.99, ,999.9,1000,0
